FOLDER,ELEMENT,ATTRIBUTE,,,,,,,
default,Reclosing Element,ciOutaged,None,,,,,,
default,Reclosing Element,clactivationt,None,,,,,,
default,Reclosing Element,clenable,None,,,,,,
default,Reclosing Element,closingcomtime,None,,,,,,
default,Reclosing Element,clrecloseinterval,None,,,,,,
default,Reclosing Element,cltripstolockout,None,,,,,,
default,Reclosing Element,cpArea,None,,,,,,
default,Reclosing Element,cpBranch,None,,,,,,
default,Reclosing Element,cpFeed,None,,,,,,
default,Reclosing Element,cpGrid,None,,,,,,
default,Reclosing Element,cpHeadFold,None,,,,,,
default,Reclosing Element,cpMeteostat,None,,,,,,
default,Reclosing Element,cpOperator,None,,,,,,
default,Reclosing Element,cpOwner,None,,,,,,
default,Reclosing Element,cpSite,None,,,,,,
default,Reclosing Element,cpSubstat,None,,,,,,
default,Reclosing Element,cpSupplySubstation,None,,,,,,
default,Reclosing Element,cpSupplyTransformer,None,,,,,,
default,Reclosing Element,cpSupplyTrfStation,None,,,,,,
default,Reclosing Element,cpZone,None,,,,,,
default,Reclosing Element,crecltime1,None,,,,,,
default,Reclosing Element,crecltime11ph,None,,,,,,
default,Reclosing Element,crecltime2,None,,,,,,
default,Reclosing Element,crecltime3,None,,,,,,
default,Reclosing Element,crecltime4,None,,,,,,
default,Reclosing Element,crecltime5,None,,,,,,
default,Reclosing Element,cresettime,None,,,,,,
default,Reclosing Element,dat_src,None,,,,,,
default,Reclosing Element,dataExtUnit,None,,,,,,
default,Reclosing Element,fasttripdisabl,None,,,,,,
default,Reclosing Element,fasttripdislock,None,,,,,,
default,Reclosing Element,fold_id,None,,,,,,
default,Reclosing Element,for_name,None,,,,,,
default,Reclosing Element,gnrl_modby,None,,,,,,
default,Reclosing Element,gnrl_modif,None,,,,,,
default,Reclosing Element,groundtripprec,None,,,,,,
default,Reclosing Element,grtripblock,None,,,,,,
default,Reclosing Element,hcl1active,None,,,,,,
default,Reclosing Element,hcl2active,None,,,,,,
default,Reclosing Element,hcl3active,None,,,,,,
default,Reclosing Element,hcl4active,None,,,,,,
default,Reclosing Element,hctrip1enable,None,,,,,,
default,Reclosing Element,hctrip2enable,None,,,,,,
default,Reclosing Element,hctrip3enable,None,,,,,,
default,Reclosing Element,hctrip4enable,None,,,,,,
default,Reclosing Element,hctrip5enable,None,,,,,,
default,Reclosing Element,iSchemeStatus,None,,,,,,
default,Reclosing Element,ilogic,None,,,,,,
default,Reclosing Element,loc_name,None,,,,,,
default,Reclosing Element,maxseqcpsno,None,,,,,,
default,Reclosing Element,operationmode,None,,,,,,
default,Reclosing Element,oplockout,RCL/,Trips,use_setting,None,,,
default,Reclosing Element,outserv,ON,,,,,,
default,Reclosing Element,reclnotactive,None,,,,,,
default,Reclosing Element,recltime1,RTP/,tR1,use_setting,None,,,
default,Reclosing Element,recltime11ph,None,,,,,,
default,Reclosing Element,recltime2,RTP/,tR2,use_setting,None,,,
default,Reclosing Element,recltime3,RTP/,tR3,use_setting,None,,,
default,Reclosing Element,recltime4,RTP/,tR4,use_setting,None,,,
default,Reclosing Element,recltime5,None,,,,,,
default,Reclosing Element,resettime,RTP/,Reclaim,use_setting,None,,,
default,Reclosing Element,root_id,None,,,,,,
default,Reclosing Element,seqaccessory,None,,,,,,
default,Reclosing Element,starttimeframe,None,,,,,,
default,Reclosing Element,typ_id,None,,,,,,
default,Closing Element,AttributeType,None,,,,,,
default,Closing Element,cDisplayName,None,,,,,,
default,Closing Element,cUserDefIndex,None,,,,,,
default,Closing Element,charact,None,,,,,,
default,Closing Element,chr_name,None,,,,,,
default,Closing Element,ciDist,None,,,,,,
default,Closing Element,ciDistAll,None,,,,,,
default,Closing Element,ciDistAllRoot,None,,,,,,
default,Closing Element,ciDistRoot,None,,,,,,
default,Closing Element,ciEarthed,None,,,,,,
default,Closing Element,ciEnergized,None,,,,,,
default,Closing Element,ciLater,None,,,,,,
default,Closing Element,ciOutaged,None,,,,,,
default,Closing Element,cpArea,None,,,,,,
default,Closing Element,cpBranch,None,,,,,,
default,Closing Element,cpFeed,None,,,,,,
default,Closing Element,cpGrid,None,,,,,,
default,Closing Element,cpHeadFold,None,,,,,,
default,Closing Element,cpMeteostat,None,,,,,,
default,Closing Element,cpOperator,None,,,,,,
default,Closing Element,cpOwner,None,,,,,,
default,Closing Element,cpSite,None,,,,,,
default,Closing Element,cpSubstat,None,,,,,,
default,Closing Element,cpSupplySubstation,None,,,,,,
default,Closing Element,cpSupplyTransformer,None,,,,,,
default,Closing Element,cpSupplyTrfStation,None,,,,,,
default,Closing Element,cpZone,None,,,,,,
default,Closing Element,dat_src,None,,,,,,
default,Closing Element,dataExtUnit,None,,,,,,
default,Closing Element,fold_id,None,,,,,,
default,Closing Element,for_name,None,,,,,,
default,Closing Element,gnrl_modby,None,,,,,,
default,Closing Element,gnrl_modif,None,,,,,,
default,Closing Element,iSchemeStatus,None,,,,,,
default,Closing Element,iout,None,,,,,,
default,Closing Element,loc_name,None,,,,,,
default,Closing Element,outserv,ON,,,,,,
default,Closing Element,pSwitch,None,,,,,,
default,Closing Element,root_id,None,,,,,,
default,Closing Element,typ_id,None,,,,,,
