FOLDER,ELEMENT,ATTRIBUTE,,,,
C21A1,default,vtsec,None,,,
C21A1,default,zratio,None,,,
default,Logic,AttributeType,None,,,
default,Logic,cDisplayName,None,,,
default,Logic,cUserDefIndex,None,,,
default,Logic,charact,None,,,
default,Logic,chr_name,None,,,
default,Logic,ciDist,None,,,
default,Logic,ciDistAll,None,,,
default,Logic,ciDistAllRoot,None,,,
default,Logic,ciDistRoot,None,,,
default,Logic,ciEarthed,None,,,
default,Logic,ciEnergized,None,,,
default,Logic,ciLater,None,,,
default,Logic,ciOutaged,None,,,
default,Logic,cpArea,None,,,
default,Logic,cpBranch,None,,,
default,Logic,cpFeed,None,,,
default,Logic,cpGrid,None,,,
default,Logic,cpHeadFold,None,,,
default,Logic,cpMeteostat,None,,,
default,Logic,cpOperator,None,,,
default,Logic,cpOwner,None,,,
default,Logic,cpSite,None,,,
default,Logic,cpSubstat,None,,,
default,Logic,cpSupplySubstation,None,,,
default,Logic,cpSupplyTransformer,None,,,
default,Logic,cpSupplyTrfStation,None,,,
default,Logic,cpZone,None,,,
default,Logic,dat_src,None,,,
default,Logic,dataExtUnit,None,,,
default,Logic,fold_id,None,,,
default,Logic,for_name,None,,,
default,Logic,gnrl_modby,None,,,
default,Logic,gnrl_modif,None,,,
default,Logic,iSchemeStatus,None,,,
default,Logic,iout,None,,,
default,Logic,loc_name,None,,,
default,Logic,outserv,ON,,,
default,Logic,pSwitch,None,,,
default,Logic,root_id,None,,,
default,Logic,typ_id,None,,,
default,Meas. Earth,AttributeType,None,,,
default,Meas. Earth,Inom,None,,,
default,Meas. Earth,Is,None,,,
default,Meas. Earth,Unom,None,,,
default,Meas. Earth,cDisplayName,None,,,
default,Meas. Earth,cUserDefIndex,None,,,
default,Meas. Earth,charact,None,,,
default,Meas. Earth,chr_name,None,,,
default,Meas. Earth,ciDist,None,,,
default,Meas. Earth,ciDistAll,None,,,
default,Meas. Earth,ciDistAllRoot,None,,,
default,Meas. Earth,ciDistRoot,None,,,
default,Meas. Earth,ciEarthed,None,,,
default,Meas. Earth,ciEnergized,None,,,
default,Meas. Earth,ciLater,None,,,
default,Meas. Earth,ciOutaged,None,,,
default,Meas. Earth,cpArea,None,,,
default,Meas. Earth,cpBranch,None,,,
default,Meas. Earth,cpFeed,None,,,
default,Meas. Earth,cpGrid,None,,,
default,Meas. Earth,cpHeadFold,None,,,
default,Meas. Earth,cpMeteostat,None,,,
default,Meas. Earth,cpOperator,None,,,
default,Meas. Earth,cpOwner,None,,,
default,Meas. Earth,cpSite,None,,,
default,Meas. Earth,cpSubstat,None,,,
default,Meas. Earth,cpSupplySubstation,None,,,
default,Meas. Earth,cpSupplyTransformer,None,,,
default,Meas. Earth,cpSupplyTrfStation,None,,,
default,Meas. Earth,cpZone,None,,,
default,Meas. Earth,dat_src,None,,,
default,Meas. Earth,dataExtUnit,None,,,
default,Meas. Earth,fold_id,None,,,
default,Meas. Earth,for_name,None,,,
default,Meas. Earth,gnrl_modby,None,,,
default,Meas. Earth,gnrl_modif,None,,,
default,Meas. Earth,iSchemeStatus,None,,,
default,Meas. Earth,iphase,None,,,
default,Meas. Earth,loc_name,None,,,
default,Meas. Earth,outserv,ON,,,
default,Meas. Earth,root_id,None,,,
default,Meas. Earth,typ_id,None,,,
default,Measure,AttributeType,None,,,
default,Measure,Inom,None,,,
default,Measure,Is,None,,,
default,Measure,Unom,None,,,
default,Measure,cDisplayName,None,,,
default,Measure,cUserDefIndex,None,,,
default,Measure,charact,None,,,
default,Measure,chr_name,None,,,
default,Measure,ciDist,None,,,
default,Measure,ciDistAll,None,,,
default,Measure,ciDistAllRoot,None,,,
default,Measure,ciDistRoot,None,,,
default,Measure,ciEarthed,None,,,
default,Measure,ciEnergized,None,,,
default,Measure,ciLater,None,,,
default,Measure,ciOutaged,None,,,
default,Measure,cpArea,None,,,
default,Measure,cpBranch,None,,,
default,Measure,cpFeed,None,,,
default,Measure,cpGrid,None,,,
default,Measure,cpHeadFold,None,,,
default,Measure,cpMeteostat,None,,,
default,Measure,cpOperator,None,,,
default,Measure,cpOwner,None,,,
default,Measure,cpSite,None,,,
default,Measure,cpSubstat,None,,,
default,Measure,cpSupplySubstation,None,,,
default,Measure,cpSupplyTransformer,None,,,
default,Measure,cpSupplyTrfStation,None,,,
default,Measure,cpZone,None,,,
default,Measure,dat_src,None,,,
default,Measure,dataExtUnit,None,,,
default,Measure,fold_id,None,,,
default,Measure,for_name,None,,,
default,Measure,gnrl_modby,None,,,
default,Measure,gnrl_modif,None,,,
default,Measure,iSchemeStatus,None,,,
default,Measure,iphase,None,,,
default,Measure,loc_name,None,,,
default,Measure,outserv,ON,,,
default,Measure,root_id,None,,,
default,Measure,typ_id,None,,,
default,Toc Earth,AttributeType,None,,,
default,Toc Earth,Ipset,None,,,
default,Toc Earth,Ipsetr,Setting/,K2-e,use_setting,None
default,Toc Earth,ModFrame,None,,,
default,Toc Earth,ResetT,None,,,
default,Toc Earth,Tadder,None,,,
default,Toc Earth,Tpset,Setting/,TK2-e,use_setting,None
default,Toc Earth,Trelblock,None,,,
default,Toc Earth,Tshift,None,,,
default,Toc Earth,cDisplayName,None,,,
default,Toc Earth,cResetT,None,,,
default,Toc Earth,cTadder,None,,,
default,Toc Earth,cUserDefIndex,None,,,
default,Toc Earth,c_sfansi,None,,,
default,Toc Earth,c_sfiec,None,,,
default,Toc Earth,c_type,None,,,
default,Toc Earth,calcuse,None,,,
default,Toc Earth,charact,None,,,
default,Toc Earth,chr_name,None,,,
default,Toc Earth,ciDist,None,,,
default,Toc Earth,ciDistAll,None,,,
default,Toc Earth,ciDistAllRoot,None,,,
default,Toc Earth,ciDistRoot,None,,,
default,Toc Earth,ciEarthed,None,,,
default,Toc Earth,ciEnergized,None,,,
default,Toc Earth,ciLater,None,,,
default,Toc Earth,ciOutaged,None,,,
default,Toc Earth,cminresptime,None,,,
default,Toc Earth,cpArea,None,,,
default,Toc Earth,cpBranch,None,,,
default,Toc Earth,cpFeed,None,,,
default,Toc Earth,cpGrid,None,,,
default,Toc Earth,cpHeadFold,None,,,
default,Toc Earth,cpMeteostat,None,,,
default,Toc Earth,cpOperator,None,,,
default,Toc Earth,cpOwner,None,,,
default,Toc Earth,cpSite,None,,,
default,Toc Earth,cpSubstat,None,,,
default,Toc Earth,cpSupplySubstation,None,,,
default,Toc Earth,cpSupplyTransformer,None,,,
default,Toc Earth,cpSupplyTrfStation,None,,,
default,Toc Earth,cpZone,None,,,
default,Toc Earth,dat_src,None,,,
default,Toc Earth,dataExtUnit,None,,,
default,Toc Earth,fold_id,None,,,
default,Toc Earth,for_name,None,,,
default,Toc Earth,gnrl_modby,None,,,
default,Toc Earth,gnrl_modif,None,,,
default,Toc Earth,iSchemeStatus,None,,,
default,Toc Earth,iacceptblock,None,,,
default,Toc Earth,idir,None,,,
default,Toc Earth,loc_name,None,,,
default,Toc Earth,minresptime,None,,,
default,Toc Earth,outserv,ON,,,
default,Toc Earth,pcharac,None,,,
default,Toc Earth,resetdis,None,,,
default,Toc Earth,root_id,None,,,
default,Toc Earth,typ_id,None,,,
default,Toc Earth,udeftmax,None,,,
default,Toc Earth,udeftmin,None,,,
default,Toc Ph A,AttributeType,None,,,
default,Toc Ph A,Ipset,None,,,
default,Toc Ph A,Ipsetr,Setting/,K1-a,use_setting,None
default,Toc Ph A,ModFrame,None,,,
default,Toc Ph A,ResetT,None,,,
default,Toc Ph A,Tadder,None,,,
default,Toc Ph A,Tpset,Setting/,TK1-a,use_setting,None
default,Toc Ph A,Trelblock,None,,,
default,Toc Ph A,Tshift,None,,,
default,Toc Ph A,cDisplayName,None,,,
default,Toc Ph A,cResetT,None,,,
default,Toc Ph A,cTadder,None,,,
default,Toc Ph A,cUserDefIndex,None,,,
default,Toc Ph A,c_sfansi,None,,,
default,Toc Ph A,c_sfiec,None,,,
default,Toc Ph A,c_type,None,,,
default,Toc Ph A,calcuse,None,,,
default,Toc Ph A,charact,None,,,
default,Toc Ph A,chr_name,None,,,
default,Toc Ph A,ciDist,None,,,
default,Toc Ph A,ciDistAll,None,,,
default,Toc Ph A,ciDistAllRoot,None,,,
default,Toc Ph A,ciDistRoot,None,,,
default,Toc Ph A,ciEarthed,None,,,
default,Toc Ph A,ciEnergized,None,,,
default,Toc Ph A,ciLater,None,,,
default,Toc Ph A,ciOutaged,None,,,
default,Toc Ph A,cminresptime,None,,,
default,Toc Ph A,cpArea,None,,,
default,Toc Ph A,cpBranch,None,,,
default,Toc Ph A,cpFeed,None,,,
default,Toc Ph A,cpGrid,None,,,
default,Toc Ph A,cpHeadFold,None,,,
default,Toc Ph A,cpMeteostat,None,,,
default,Toc Ph A,cpOperator,None,,,
default,Toc Ph A,cpOwner,None,,,
default,Toc Ph A,cpSite,None,,,
default,Toc Ph A,cpSubstat,None,,,
default,Toc Ph A,cpSupplySubstation,None,,,
default,Toc Ph A,cpSupplyTransformer,None,,,
default,Toc Ph A,cpSupplyTrfStation,None,,,
default,Toc Ph A,cpZone,None,,,
default,Toc Ph A,dat_src,None,,,
default,Toc Ph A,dataExtUnit,None,,,
default,Toc Ph A,fold_id,None,,,
default,Toc Ph A,for_name,None,,,
default,Toc Ph A,gnrl_modby,None,,,
default,Toc Ph A,gnrl_modif,None,,,
default,Toc Ph A,iSchemeStatus,None,,,
default,Toc Ph A,iacceptblock,None,,,
default,Toc Ph A,idir,None,,,
default,Toc Ph A,loc_name,None,,,
default,Toc Ph A,minresptime,None,,,
default,Toc Ph A,outserv,ON,,,
default,Toc Ph A,pcharac,None,,,
default,Toc Ph A,resetdis,None,,,
default,Toc Ph A,root_id,None,,,
default,Toc Ph A,typ_id,None,,,
default,Toc Ph A,udeftmax,None,,,
default,Toc Ph A,udeftmin,None,,,
default,Toc Ph C,AttributeType,None,,,
default,Toc Ph C,Ipset,None,,,
default,Toc Ph C,Ipsetr,Setting/,K1-c,use_setting,None
default,Toc Ph C,ModFrame,None,,,
default,Toc Ph C,ResetT,None,,,
default,Toc Ph C,Tadder,None,,,
default,Toc Ph C,Tpset,Setting/,TK1-c,use_setting,None
default,Toc Ph C,Trelblock,None,,,
default,Toc Ph C,Tshift,None,,,
default,Toc Ph C,cDisplayName,None,,,
default,Toc Ph C,cResetT,None,,,
default,Toc Ph C,cTadder,None,,,
default,Toc Ph C,cUserDefIndex,None,,,
default,Toc Ph C,c_sfansi,None,,,
default,Toc Ph C,c_sfiec,None,,,
default,Toc Ph C,c_type,None,,,
default,Toc Ph C,calcuse,None,,,
default,Toc Ph C,charact,None,,,
default,Toc Ph C,chr_name,None,,,
default,Toc Ph C,ciDist,None,,,
default,Toc Ph C,ciDistAll,None,,,
default,Toc Ph C,ciDistAllRoot,None,,,
default,Toc Ph C,ciDistRoot,None,,,
default,Toc Ph C,ciEarthed,None,,,
default,Toc Ph C,ciEnergized,None,,,
default,Toc Ph C,ciLater,None,,,
default,Toc Ph C,ciOutaged,None,,,
default,Toc Ph C,cminresptime,None,,,
default,Toc Ph C,cpArea,None,,,
default,Toc Ph C,cpBranch,None,,,
default,Toc Ph C,cpFeed,None,,,
default,Toc Ph C,cpGrid,None,,,
default,Toc Ph C,cpHeadFold,None,,,
default,Toc Ph C,cpMeteostat,None,,,
default,Toc Ph C,cpOperator,None,,,
default,Toc Ph C,cpOwner,None,,,
default,Toc Ph C,cpSite,None,,,
default,Toc Ph C,cpSubstat,None,,,
default,Toc Ph C,cpSupplySubstation,None,,,
default,Toc Ph C,cpSupplyTransformer,None,,,
default,Toc Ph C,cpSupplyTrfStation,None,,,
default,Toc Ph C,cpZone,None,,,
default,Toc Ph C,dat_src,None,,,
default,Toc Ph C,dataExtUnit,None,,,
default,Toc Ph C,fold_id,None,,,
default,Toc Ph C,for_name,None,,,
default,Toc Ph C,gnrl_modby,None,,,
default,Toc Ph C,gnrl_modif,None,,,
default,Toc Ph C,iSchemeStatus,None,,,
default,Toc Ph C,iacceptblock,None,,,
default,Toc Ph C,idir,None,,,
default,Toc Ph C,loc_name,None,,,
default,Toc Ph C,minresptime,None,,,
default,Toc Ph C,outserv,ON,,,
default,Toc Ph C,pcharac,None,,,
default,Toc Ph C,resetdis,None,,,
default,Toc Ph C,root_id,None,,,
default,Toc Ph C,typ_id,None,,,
default,Toc Ph C,udeftmax,None,,,
default,Toc Ph C,udeftmin,None,,,
default,Ioc Ph A,AttributeType,None,,,
default,Ioc Ph A,Ipset,Setting/,Inst-a,use_setting,None
default,Ioc Ph A,Ipsetr,None,,,
default,Ioc Ph A,Trelblock,None,,,
default,Ioc Ph A,Tset,None,,,
default,Ioc Ph A,cDisplayName,None,,,
default,Ioc Ph A,cTset,None,,,
default,Ioc Ph A,cUserDefIndex,None,,,
default,Ioc Ph A,c_sfansi,None,,,
default,Ioc Ph A,c_sfiec,None,,,
default,Ioc Ph A,c_type,None,,,
default,Ioc Ph A,calcuse,None,,,
default,Ioc Ph A,charact,None,,,
default,Ioc Ph A,chr_name,None,,,
default,Ioc Ph A,ciDist,None,,,
default,Ioc Ph A,ciDistAll,None,,,
default,Ioc Ph A,ciDistAllRoot,None,,,
default,Ioc Ph A,ciDistRoot,None,,,
default,Ioc Ph A,ciEarthed,None,,,
default,Ioc Ph A,ciEnergized,None,,,
default,Ioc Ph A,ciLater,None,,,
default,Ioc Ph A,ciOutaged,None,,,
default,Ioc Ph A,cpArea,None,,,
default,Ioc Ph A,cpBranch,None,,,
default,Ioc Ph A,cpFeed,None,,,
default,Ioc Ph A,cpGrid,None,,,
default,Ioc Ph A,cpHeadFold,None,,,
default,Ioc Ph A,cpMeteostat,None,,,
default,Ioc Ph A,cpOperator,None,,,
default,Ioc Ph A,cpOwner,None,,,
default,Ioc Ph A,cpSite,None,,,
default,Ioc Ph A,cpSubstat,None,,,
default,Ioc Ph A,cpSupplySubstation,None,,,
default,Ioc Ph A,cpSupplyTransformer,None,,,
default,Ioc Ph A,cpSupplyTrfStation,None,,,
default,Ioc Ph A,cpZone,None,,,
default,Ioc Ph A,cptotime,None,,,
default,Ioc Ph A,dat_src,None,,,
default,Ioc Ph A,dataExtUnit,None,,,
default,Ioc Ph A,fold_id,None,,,
default,Ioc Ph A,for_name,None,,,
default,Ioc Ph A,gnrl_modby,None,,,
default,Ioc Ph A,gnrl_modif,None,,,
default,Ioc Ph A,iSchemeStatus,None,,,
default,Ioc Ph A,iacceptblock,None,,,
default,Ioc Ph A,idir,None,,,
default,Ioc Ph A,loc_name,None,,,
default,Ioc Ph A,outserv,Setting/,Inst-a,use_setting,OFF
default,Ioc Ph A,root_id,None,,,
default,Ioc Ph A,typ_id,None,,,
default,Ioc Ph C,AttributeType,None,,,
default,Ioc Ph C,Ipset,Setting/,Inst-c,use_setting,None
default,Ioc Ph C,Ipsetr,None,,,
default,Ioc Ph C,Trelblock,None,,,
default,Ioc Ph C,Tset,None,,,
default,Ioc Ph C,cDisplayName,None,,,
default,Ioc Ph C,cTset,None,,,
default,Ioc Ph C,cUserDefIndex,None,,,
default,Ioc Ph C,c_sfansi,None,,,
default,Ioc Ph C,c_sfiec,None,,,
default,Ioc Ph C,c_type,None,,,
default,Ioc Ph C,calcuse,None,,,
default,Ioc Ph C,charact,None,,,
default,Ioc Ph C,chr_name,None,,,
default,Ioc Ph C,ciDist,None,,,
default,Ioc Ph C,ciDistAll,None,,,
default,Ioc Ph C,ciDistAllRoot,None,,,
default,Ioc Ph C,ciDistRoot,None,,,
default,Ioc Ph C,ciEarthed,None,,,
default,Ioc Ph C,ciEnergized,None,,,
default,Ioc Ph C,ciLater,None,,,
default,Ioc Ph C,ciOutaged,None,,,
default,Ioc Ph C,cpArea,None,,,
default,Ioc Ph C,cpBranch,None,,,
default,Ioc Ph C,cpFeed,None,,,
default,Ioc Ph C,cpGrid,None,,,
default,Ioc Ph C,cpHeadFold,None,,,
default,Ioc Ph C,cpMeteostat,None,,,
default,Ioc Ph C,cpOperator,None,,,
default,Ioc Ph C,cpOwner,None,,,
default,Ioc Ph C,cpSite,None,,,
default,Ioc Ph C,cpSubstat,None,,,
default,Ioc Ph C,cpSupplySubstation,None,,,
default,Ioc Ph C,cpSupplyTransformer,None,,,
default,Ioc Ph C,cpSupplyTrfStation,None,,,
default,Ioc Ph C,cpZone,None,,,
default,Ioc Ph C,cptotime,None,,,
default,Ioc Ph C,dat_src,None,,,
default,Ioc Ph C,dataExtUnit,None,,,
default,Ioc Ph C,fold_id,None,,,
default,Ioc Ph C,for_name,None,,,
default,Ioc Ph C,gnrl_modby,None,,,
default,Ioc Ph C,gnrl_modif,None,,,
default,Ioc Ph C,iSchemeStatus,None,,,
default,Ioc Ph C,iacceptblock,None,,,
default,Ioc Ph C,idir,None,,,
default,Ioc Ph C,loc_name,None,,,
default,Ioc Ph C,outserv,Setting/,Inst-c,use_setting,OFF
default,Ioc Ph C,root_id,None,,,
default,Ioc Ph C,typ_id,None,,,
default,Ioc Earth,AttributeType,None,,,
default,Ioc Earth,Ipset,Setting/,Inst-e,use_setting,None
default,Ioc Earth,Ipsetr,None,,,
default,Ioc Earth,Trelblock,None,,,
default,Ioc Earth,Tset,None,,,
default,Ioc Earth,cDisplayName,None,,,
default,Ioc Earth,cTset,None,,,
default,Ioc Earth,cUserDefIndex,None,,,
default,Ioc Earth,c_sfansi,None,,,
default,Ioc Earth,c_sfiec,None,,,
default,Ioc Earth,c_type,None,,,
default,Ioc Earth,calcuse,None,,,
default,Ioc Earth,charact,None,,,
default,Ioc Earth,chr_name,None,,,
default,Ioc Earth,ciDist,None,,,
default,Ioc Earth,ciDistAll,None,,,
default,Ioc Earth,ciDistAllRoot,None,,,
default,Ioc Earth,ciDistRoot,None,,,
default,Ioc Earth,ciEarthed,None,,,
default,Ioc Earth,ciEnergized,None,,,
default,Ioc Earth,ciLater,None,,,
default,Ioc Earth,ciOutaged,None,,,
default,Ioc Earth,cpArea,None,,,
default,Ioc Earth,cpBranch,None,,,
default,Ioc Earth,cpFeed,None,,,
default,Ioc Earth,cpGrid,None,,,
default,Ioc Earth,cpHeadFold,None,,,
default,Ioc Earth,cpMeteostat,None,,,
default,Ioc Earth,cpOperator,None,,,
default,Ioc Earth,cpOwner,None,,,
default,Ioc Earth,cpSite,None,,,
default,Ioc Earth,cpSubstat,None,,,
default,Ioc Earth,cpSupplySubstation,None,,,
default,Ioc Earth,cpSupplyTransformer,None,,,
default,Ioc Earth,cpSupplyTrfStation,None,,,
default,Ioc Earth,cpZone,None,,,
default,Ioc Earth,cptotime,None,,,
default,Ioc Earth,dat_src,None,,,
default,Ioc Earth,dataExtUnit,None,,,
default,Ioc Earth,fold_id,None,,,
default,Ioc Earth,for_name,None,,,
default,Ioc Earth,gnrl_modby,None,,,
default,Ioc Earth,gnrl_modif,None,,,
default,Ioc Earth,iSchemeStatus,None,,,
default,Ioc Earth,iacceptblock,None,,,
default,Ioc Earth,idir,None,,,
default,Ioc Earth,loc_name,None,,,
default,Ioc Earth,outserv,Setting/,Inst-e,use_setting,OFF
default,Ioc Earth,root_id,None,,,
default,Ioc Earth,typ_id,None,,,
