FOLDER,ELEMENT,ATTRIBUTE,,,,
E-Type Recloser,Default,dev_no,None,,,
E-Type Recloser,Default,doc_id,None,,,
E-Type Recloser,Default,efaultmaxi,None,,,
E-Type Recloser,Default,efaultmini,None,,,
E-Type Recloser,Default,fold_id,None,,,
E-Type Recloser,Default,for_name,None,,,
E-Type Recloser,Default,gnrl_modby,None,,,
E-Type Recloser,Default,gnrl_modif,None,,,
E-Type Recloser,Default,iComDate,None,,,
E-Type Recloser,Default,iSchemeStatus,None,,,
E-Type Recloser,Default,isSubRelay,None,,,
E-Type Recloser,Default,loc_name,None,,,
E-Type Recloser,Default,outserv,None,,,
E-Type Recloser,Default,pOperator,None,,,
E-Type Recloser,Default,pOwner,None,,,
E-Type Recloser,Default,pReference,None,,,
E-Type Recloser,Default,pdiselm,None,,,
E-Type Recloser,Default,pelm,None,,,
E-Type Recloser,Default,phfaultmaxi,None,,,
E-Type Recloser,Default,phfaultmini,None,,,
E-Type Recloser,Default,root_id,None,,,
E-Type Recloser,Default,sernum,None,,,
E-Type Recloser,Default,sw_settingsGroups,None,,,
E-Type Recloser,Default,td_bR,None,,,
E-Type Recloser,Default,td_bRC,None,,,
E-Type Recloser,Default,td_bX,None,,,
E-Type Recloser,Default,td_bXC,None,,,
E-Type Recloser,Default,td_bZ,None,,,
E-Type Recloser,Default,td_bZC,None,,,
E-Type Recloser,Default,td_blim,None,,,
E-Type Recloser,Default,td_bobj,None,,,
E-Type Recloser,Default,td_bphi,None,,,
E-Type Recloser,Default,td_bphiC,None,,,
E-Type Recloser,Default,td_bpos,None,,,
E-Type Recloser,Default,td_btpbk,None,,,
E-Type Recloser,Default,td_btrip,None,,,
E-Type Recloser,Default,td_cnt,None,,,
E-Type Recloser,Default,td_fR,None,,,
E-Type Recloser,Default,td_fRC,None,,,
E-Type Recloser,Default,td_fX,None,,,
E-Type Recloser,Default,td_fXC,None,,,
E-Type Recloser,Default,td_fZ,None,,,
E-Type Recloser,Default,td_fZC,None,,,
E-Type Recloser,Default,td_flim,None,,,
E-Type Recloser,Default,td_fobj,None,,,
E-Type Recloser,Default,td_fphi,None,,,
E-Type Recloser,Default,td_fphiC,None,,,
E-Type Recloser,Default,td_fpos,None,,,
E-Type Recloser,Default,td_ftpbk,None,,,
E-Type Recloser,Default,td_ftrip,None,,,
E-Type Recloser,Default,typ_id,None,,,
E-Type Recloser,Default,vtprim,None,,,
E-Type Recloser,Default,vtsec,None,,,
E-Type Recloser,Default,zratio,None,,,
Default,Reclosing Element_logic,trip_1,None,,,
Default,Reclosing Element_logic,trip_2,None,,,
Default,Reclosing Element_logic,trip_3,None,,,
Default,Reclosing Element_logic,trip_4,None,,,
Default,Reclosing Element,AttributeType,None,,,
Default,Reclosing Element,SEFtripblock,None,,,
Default,Reclosing Element,SEFtriptolock,None,,,
Default,Reclosing Element,TCC1op,None,,,
Default,Reclosing Element,cDisplayName,None,,,
Default,Reclosing Element,cUserDefIndex,None,,,
Default,Reclosing Element,c_type,None,,,
Default,Reclosing Element,cclactivationt,None,,,
Default,Reclosing Element,cclosingcomtime,None,,,
Default,Reclosing Element,cclrecloseinterval,None,,,
Default,Reclosing Element,charact,None,,,
Default,Reclosing Element,chr_name,None,,,
Default,Reclosing Element,ciDist,None,,,
Default,Reclosing Element,ciDistAll,None,,,
Default,Reclosing Element,ciDistAllRoot,None,,,
Default,Reclosing Element,ciDistRoot,None,,,
Default,Reclosing Element,ciEarthed,None,,,
Default,Reclosing Element,ciEnergized,None,,,
Default,Reclosing Element,ciLater,None,,,
Default,Reclosing Element,ciOutaged,None,,,
Default,Reclosing Element,clactivationt,None,,,
Default,Reclosing Element,clenable,None,,,
Default,Reclosing Element,closingcomtime,None,,,
Default,Reclosing Element,clrecloseinterval,None,,,
Default,Reclosing Element,cltripstolockout,None,,,
Default,Reclosing Element,cpArea,None,,,
Default,Reclosing Element,cpBranch,None,,,
Default,Reclosing Element,cpFeed,None,,,
Default,Reclosing Element,cpGrid,None,,,
Default,Reclosing Element,cpHeadFold,None,,,
Default,Reclosing Element,cpMeteostat,None,,,
Default,Reclosing Element,cpOperator,None,,,
Default,Reclosing Element,cpOwner,None,,,
Default,Reclosing Element,cpSite,None,,,
Default,Reclosing Element,cpSubstat,None,,,
Default,Reclosing Element,cpSupplySubstation,None,,,
Default,Reclosing Element,cpSupplyTransformer,None,,,
Default,Reclosing Element,cpSupplyTrfStation,None,,,
Default,Reclosing Element,cpZone,None,,,
Default,Reclosing Element,crecltime1,None,,,
Default,Reclosing Element,crecltime11ph,None,,,
Default,Reclosing Element,crecltime2,None,,,
Default,Reclosing Element,crecltime3,None,,,
Default,Reclosing Element,crecltime4,None,,,
Default,Reclosing Element,crecltime5,None,,,
Default,Reclosing Element,cresettime,None,,,
Default,Reclosing Element,dat_src,None,,,
Default,Reclosing Element,dataExtUnit,None,,,
Default,Reclosing Element,fasttripdisabl,None,,,
Default,Reclosing Element,fasttripdislock,None,,,
Default,Reclosing Element,fold_id,None,,,
Default,Reclosing Element,for_name,None,,,
Default,Reclosing Element,gnrl_modby,None,,,
Default,Reclosing Element,gnrl_modif,None,,,
Default,Reclosing Element,groundtripprec,None,,,
Default,Reclosing Element,grtripblock,None,,,
Default,Reclosing Element,hcl1active,None,,,
Default,Reclosing Element,hcl2active,None,,,
Default,Reclosing Element,hcl3active,None,,,
Default,Reclosing Element,hcl4active,None,,,
Default,Reclosing Element,hctrip1enable,None,,,
Default,Reclosing Element,hctrip2enable,None,,,
Default,Reclosing Element,hctrip3enable,None,,,
Default,Reclosing Element,hctrip4enable,None,,,
Default,Reclosing Element,hctrip5enable,None,,,
Default,Reclosing Element,iSchemeStatus,None,,,
Default,Reclosing Element,ilogic,None,,,
Default,Reclosing Element,loc_name,None,,,
Default,Reclosing Element,maxseqcpsno,None,,,
Default,Reclosing Element,operationmode,None,,,
Default,Reclosing Element,oplockout,None,,,
Default,Reclosing Element,outserv,None,,,
Default,Reclosing Element,reclnotactive,None,,,
Default,Reclosing Element,recltime1,None,,,
Default,Reclosing Element,recltime11ph,None,,,
Default,Reclosing Element,recltime2,None,,,
Default,Reclosing Element,recltime3,None,,,
Default,Reclosing Element,recltime4,None,,,
Default,Reclosing Element,recltime5,None,,,
Default,Reclosing Element,resettime,None,,,
Default,Reclosing Element,root_id,None,,,
Default,Reclosing Element,seqaccessory,None,,,
Default,Reclosing Element,starttimeframe,None,,,
Default,Reclosing Element,typ_id,None,,,
Default,Tripping Element,AttributeType,None,,,
Default,Tripping Element,cDisplayName,None,,,
Default,Tripping Element,cUserDefIndex,None,,,
Default,Tripping Element,charact,None,,,
Default,Tripping Element,chr_name,None,,,
Default,Tripping Element,ciDist,None,,,
Default,Tripping Element,ciDistAll,None,,,
Default,Tripping Element,ciDistAllRoot,None,,,
Default,Tripping Element,ciDistRoot,None,,,
Default,Tripping Element,ciEarthed,None,,,
Default,Tripping Element,ciEnergized,None,,,
Default,Tripping Element,ciLater,None,,,
Default,Tripping Element,ciOutaged,None,,,
Default,Tripping Element,cpArea,None,,,
Default,Tripping Element,cpBranch,None,,,
Default,Tripping Element,cpFeed,None,,,
Default,Tripping Element,cpGrid,None,,,
Default,Tripping Element,cpHeadFold,None,,,
Default,Tripping Element,cpMeteostat,None,,,
Default,Tripping Element,cpOperator,None,,,
Default,Tripping Element,cpOwner,None,,,
Default,Tripping Element,cpSite,None,,,
Default,Tripping Element,cpSubstat,None,,,
Default,Tripping Element,cpSupplySubstation,None,,,
Default,Tripping Element,cpSupplyTransformer,None,,,
Default,Tripping Element,cpSupplyTrfStation,None,,,
Default,Tripping Element,cpZone,None,,,
Default,Tripping Element,dat_src,None,,,
Default,Tripping Element,dataExtUnit,None,,,
Default,Tripping Element,fold_id,None,,,
Default,Tripping Element,for_name,None,,,
Default,Tripping Element,gnrl_modby,None,,,
Default,Tripping Element,gnrl_modif,None,,,
Default,Tripping Element,iSchemeStatus,None,,,
Default,Tripping Element,iout,None,,,
Default,Tripping Element,loc_name,None,,,
Default,Tripping Element,outserv,None,,,
Default,Tripping Element,pSwitch,None,,,
Default,Tripping Element,root_id,None,,,
Default,Tripping Element,typ_id,None,,,
Default,Closing Element,AttributeType,None,,,
Default,Closing Element,cDisplayName,None,,,
Default,Closing Element,cUserDefIndex,None,,,
Default,Closing Element,charact,None,,,
Default,Closing Element,chr_name,None,,,
Default,Closing Element,ciDist,None,,,
Default,Closing Element,ciDistAll,None,,,
Default,Closing Element,ciDistAllRoot,None,,,
Default,Closing Element,ciDistRoot,None,,,
Default,Closing Element,ciEarthed,None,,,
Default,Closing Element,ciEnergized,None,,,
Default,Closing Element,ciLater,None,,,
Default,Closing Element,ciOutaged,None,,,
Default,Closing Element,cpArea,None,,,
Default,Closing Element,cpBranch,None,,,
Default,Closing Element,cpFeed,None,,,
Default,Closing Element,cpGrid,None,,,
Default,Closing Element,cpHeadFold,None,,,
Default,Closing Element,cpMeteostat,None,,,
Default,Closing Element,cpOperator,None,,,
Default,Closing Element,cpOwner,None,,,
Default,Closing Element,cpSite,None,,,
Default,Closing Element,cpSubstat,None,,,
Default,Closing Element,cpSupplySubstation,None,,,
Default,Closing Element,cpSupplyTransformer,None,,,
Default,Closing Element,cpSupplyTrfStation,None,,,
Default,Closing Element,cpZone,None,,,
Default,Closing Element,dat_src,None,,,
Default,Closing Element,dataExtUnit,None,,,
Default,Closing Element,fold_id,None,,,
Default,Closing Element,for_name,None,,,
Default,Closing Element,gnrl_modby,None,,,
Default,Closing Element,gnrl_modif,None,,,
Default,Closing Element,iSchemeStatus,None,,,
Default,Closing Element,iout,None,,,
Default,Closing Element,loc_name,None,,,
Default,Closing Element,outserv,None,,,
Default,Closing Element,pSwitch,None,,,
Default,Closing Element,root_id,None,,,
Default,Closing Element,typ_id,None,,,
Default,Coil,AttributeType,None,,,
Default,Coil,Ipset,None,,,
Default,Coil,Ipsetr,Parameters/,Coil,use_setting,None
Default,Coil,Trelblock,None,,,
Default,Coil,Tset,None,,,
Default,Coil,cDisplayName,None,,,
Default,Coil,cTset,None,,,
Default,Coil,cUserDefIndex,None,,,
Default,Coil,c_sfansi,None,,,
Default,Coil,c_sfiec,None,,,
Default,Coil,c_type,None,,,
Default,Coil,calcuse,None,,,
Default,Coil,charact,None,,,
Default,Coil,chr_name,None,,,
Default,Coil,ciDist,None,,,
Default,Coil,ciDistAll,None,,,
Default,Coil,ciDistAllRoot,None,,,
Default,Coil,ciDistRoot,None,,,
Default,Coil,ciEarthed,None,,,
Default,Coil,ciEnergized,None,,,
Default,Coil,ciLater,None,,,
Default,Coil,ciOutaged,None,,,
Default,Coil,cpArea,None,,,
Default,Coil,cpBranch,None,,,
Default,Coil,cpFeed,None,,,
Default,Coil,cpGrid,None,,,
Default,Coil,cpHeadFold,None,,,
Default,Coil,cpMeteostat,None,,,
Default,Coil,cpOperator,None,,,
Default,Coil,cpOwner,None,,,
Default,Coil,cpSite,None,,,
Default,Coil,cpSubstat,None,,,
Default,Coil,cpSupplySubstation,None,,,
Default,Coil,cpSupplyTransformer,None,,,
Default,Coil,cpSupplyTrfStation,None,,,
Default,Coil,cpZone,None,,,
Default,Coil,cptotime,None,,,
Default,Coil,dat_src,None,,,
Default,Coil,dataExtUnit,None,,,
Default,Coil,fold_id,None,,,
Default,Coil,for_name,None,,,
Default,Coil,gnrl_modby,None,,,
Default,Coil,gnrl_modif,None,,,
Default,Coil,iSchemeStatus,None,,,
Default,Coil,iacceptblock,None,,,
Default,Coil,idir,None,,,
Default,Coil,loc_name,None,,,
Default,Coil,outserv,ON,,,
Default,Coil,root_id,None,,,
Default,Coil,typ_id,None,,,
Default,Curve 1,AttributeType,None,,,
Default,Curve 1,actset,None,,,
Default,Curve 1,application,None,,,
Default,Curve 1,appr_modby,None,,,
Default,Curve 1,appr_modif,None,,,
Default,Curve 1,appr_status,None,,,
Default,Curve 1,cDisplayName,None,,,
Default,Curve 1,cUserDefIndex,None,,,
Default,Curve 1,c_category,None,,,
Default,Curve 1,cbranch,None,,,
Default,Curve 1,cbranchid,None,,,
Default,Curve 1,cctprim,None,,,
Default,Curve 1,cctsec,None,,,
Default,Curve 1,ccub,None,,,
Default,Curve 1,charact,None,,,
Default,Curve 1,chr_name,None,,,
Default,Curve 1,ciDist,None,,,
Default,Curve 1,ciDistAll,None,,,
Default,Curve 1,ciDistAllRoot,None,,,
Default,Curve 1,ciDistRoot,None,,,
Default,Curve 1,ciEarthed,None,,,
Default,Curve 1,ciEnergized,None,,,
Default,Curve 1,ciLater,None,,,
Default,Curve 1,ciOutaged,None,,,
Default,Curve 1,cn_bus,None,,,
Default,Curve 1,cn_rembus,None,,,
Default,Curve 1,constr,None,,,
Default,Curve 1,contents,None,,,
Default,Curve 1,cpArea,None,,,
Default,Curve 1,cpBranch,None,,,
Default,Curve 1,cpCt,None,,,
Default,Curve 1,cpFeed,None,,,
Default,Curve 1,cpGrid,None,,,
Default,Curve 1,cpHeadFold,None,,,
Default,Curve 1,cpMeteostat,None,,,
Default,Curve 1,cpOperator,None,,,
Default,Curve 1,cpOwner,None,,,
Default,Curve 1,cpShc,None,,,
Default,Curve 1,cpSite,None,,,
Default,Curve 1,cpSubstat,None,,,
Default,Curve 1,cpSupplySubstation,None,,,
Default,Curve 1,cpSupplyTransformer,None,,,
Default,Curve 1,cpSupplyTrfStation,None,,,
Default,Curve 1,cpVt,None,,,
Default,Curve 1,cpZone,None,,,
Default,Curve 1,ctprim,None,,,
Default,Curve 1,ctsec,None,,,
Default,Curve 1,cvtprim,None,,,
Default,Curve 1,cvtsec,None,,,
Default,Curve 1,dat_src,None,,,
Default,Curve 1,dataExtUnit,None,,,
Default,Curve 1,desc,None,,,
Default,Curve 1,dev_no,None,,,
Default,Curve 1,doc_id,None,,,
Default,Curve 1,efaultmaxi,None,,,
Default,Curve 1,efaultmini,None,,,
Default,Curve 1,fold_id,None,,,
Default,Curve 1,for_name,None,,,
Default,Curve 1,gnrl_modby,None,,,
Default,Curve 1,gnrl_modif,None,,,
Default,Curve 1,iComDate,None,,,
Default,Curve 1,iSchemeStatus,None,,,
Default,Curve 1,isSubRelay,None,,,
Default,Curve 1,loc_name,None,,,
Default,Curve 1,outserv,ON,,,
Default,Curve 1,pOperator,None,,,
Default,Curve 1,pOwner,None,,,
Default,Curve 1,pReference,None,,,
Default,Curve 1,pdiselm,None,,,
Default,Curve 1,pelm,None,,,
Default,Curve 1,phfaultmaxi,None,,,
Default,Curve 1,phfaultmini,None,,,
Default,Curve 1,root_id,None,,,
Default,Curve 1,sernum,None,,,
Default,Curve 1,sw_settingsGroups,None,,,
Default,Curve 1,td_bR,None,,,
Default,Curve 1,td_bRC,None,,,
Default,Curve 1,td_bX,None,,,
Default,Curve 1,td_bXC,None,,,
Default,Curve 1,td_bZ,None,,,
Default,Curve 1,td_bZC,None,,,
Default,Curve 1,td_blim,None,,,
Default,Curve 1,td_bobj,None,,,
Default,Curve 1,td_bphi,None,,,
Default,Curve 1,td_bphiC,None,,,
Default,Curve 1,td_bpos,None,,,
Default,Curve 1,td_btpbk,None,,,
Default,Curve 1,td_btrip,None,,,
Default,Curve 1,td_cnt,None,,,
Default,Curve 1,td_fR,None,,,
Default,Curve 1,td_fRC,None,,,
Default,Curve 1,td_fX,None,,,
Default,Curve 1,td_fXC,None,,,
Default,Curve 1,td_fZ,None,,,
Default,Curve 1,td_fZC,None,,,
Default,Curve 1,td_flim,None,,,
Default,Curve 1,td_fobj,None,,,
Default,Curve 1,td_fphi,None,,,
Default,Curve 1,td_fphiC,None,,,
Default,Curve 1,td_fpos,None,,,
Default,Curve 1,td_ftpbk,None,,,
Default,Curve 1,td_ftrip,None,,,
Default,Curve 1,typ_id,None,,,
Default,Curve 1,vtprim,None,,,
Default,Curve 1,vtsec,None,,,
Default,Curve 1,zratio,None,,,
Curve 1,Curve 1,AttributeType,None,,,
Curve 1,Curve 1,Ipset,None,,,
Curve 1,Curve 1,Ipsetr,None,,,
Curve 1,Curve 1,ModFrame,None,,,
Curve 1,Curve 1,ResetT,None,,,
Curve 1,Curve 1,Tadder,None,,,
Curve 1,Curve 1,Tpset,None,,,
Curve 1,Curve 1,Trelblock,None,,,
Curve 1,Curve 1,Tshift,None,,,
Curve 1,Curve 1,cDisplayName,None,,,
Curve 1,Curve 1,cResetT,None,,,
Curve 1,Curve 1,cTadder,None,,,
Curve 1,Curve 1,cUserDefIndex,None,,,
Curve 1,Curve 1,c_sfansi,None,,,
Curve 1,Curve 1,c_sfiec,None,,,
Curve 1,Curve 1,c_type,None,,,
Curve 1,Curve 1,calcuse,None,,,
Curve 1,Curve 1,charact,None,,,
Curve 1,Curve 1,chr_name,None,,,
Curve 1,Curve 1,ciDist,None,,,
Curve 1,Curve 1,ciDistAll,None,,,
Curve 1,Curve 1,ciDistAllRoot,None,,,
Curve 1,Curve 1,ciDistRoot,None,,,
Curve 1,Curve 1,ciEarthed,None,,,
Curve 1,Curve 1,ciEnergized,None,,,
Curve 1,Curve 1,ciLater,None,,,
Curve 1,Curve 1,ciOutaged,None,,,
Curve 1,Curve 1,cminresptime,None,,,
Curve 1,Curve 1,cpArea,None,,,
Curve 1,Curve 1,cpBranch,None,,,
Curve 1,Curve 1,cpFeed,None,,,
Curve 1,Curve 1,cpGrid,None,,,
Curve 1,Curve 1,cpHeadFold,None,,,
Curve 1,Curve 1,cpMeteostat,None,,,
Curve 1,Curve 1,cpOperator,None,,,
Curve 1,Curve 1,cpOwner,None,,,
Curve 1,Curve 1,cpSite,None,,,
Curve 1,Curve 1,cpSubstat,None,,,
Curve 1,Curve 1,cpSupplySubstation,None,,,
Curve 1,Curve 1,cpSupplyTransformer,None,,,
Curve 1,Curve 1,cpSupplyTrfStation,None,,,
Curve 1,Curve 1,cpZone,None,,,
Curve 1,Curve 1,dat_src,None,,,
Curve 1,Curve 1,dataExtUnit,None,,,
Curve 1,Curve 1,fold_id,None,,,
Curve 1,Curve 1,for_name,None,,,
Curve 1,Curve 1,gnrl_modby,None,,,
Curve 1,Curve 1,gnrl_modif,None,,,
Curve 1,Curve 1,iSchemeStatus,None,,,
Curve 1,Curve 1,iacceptblock,None,,,
Curve 1,Curve 1,idir,None,,,
Curve 1,Curve 1,loc_name,None,,,
Curve 1,Curve 1,minresptime,None,,,
Curve 1,Curve 1,outserv,ON,,,
Curve 1,Curve 1,pcharac,Parameters/,Curve 1,use_setting,None
Curve 1,Curve 1,resetdis,None,,,
Curve 1,Curve 1,root_id,None,,,
Curve 1,Curve 1,typ_id,None,,,
Curve 1,Curve 1,udeftmax,None,,,
Curve 1,Curve 1,udeftmin,None,,,
Default,Curve 2,AttributeType,None,,,
Default,Curve 2,actset,None,,,
Default,Curve 2,application,None,,,
Default,Curve 2,appr_modby,None,,,
Default,Curve 2,appr_modif,None,,,
Default,Curve 2,appr_status,None,,,
Default,Curve 2,cDisplayName,None,,,
Default,Curve 2,cUserDefIndex,None,,,
Default,Curve 2,c_category,None,,,
Default,Curve 2,cbranch,None,,,
Default,Curve 2,cbranchid,None,,,
Default,Curve 2,cctprim,None,,,
Default,Curve 2,cctsec,None,,,
Default,Curve 2,ccub,None,,,
Default,Curve 2,charact,None,,,
Default,Curve 2,chr_name,None,,,
Default,Curve 2,ciDist,None,,,
Default,Curve 2,ciDistAll,None,,,
Default,Curve 2,ciDistAllRoot,None,,,
Default,Curve 2,ciDistRoot,None,,,
Default,Curve 2,ciEarthed,None,,,
Default,Curve 2,ciEnergized,None,,,
Default,Curve 2,ciLater,None,,,
Default,Curve 2,ciOutaged,None,,,
Default,Curve 2,cn_bus,None,,,
Default,Curve 2,cn_rembus,None,,,
Default,Curve 2,constr,None,,,
Default,Curve 2,contents,None,,,
Default,Curve 2,cpArea,None,,,
Default,Curve 2,cpBranch,None,,,
Default,Curve 2,cpCt,None,,,
Default,Curve 2,cpFeed,None,,,
Default,Curve 2,cpGrid,None,,,
Default,Curve 2,cpHeadFold,None,,,
Default,Curve 2,cpMeteostat,None,,,
Default,Curve 2,cpOperator,None,,,
Default,Curve 2,cpOwner,None,,,
Default,Curve 2,cpShc,None,,,
Default,Curve 2,cpSite,None,,,
Default,Curve 2,cpSubstat,None,,,
Default,Curve 2,cpSupplySubstation,None,,,
Default,Curve 2,cpSupplyTransformer,None,,,
Default,Curve 2,cpSupplyTrfStation,None,,,
Default,Curve 2,cpVt,None,,,
Default,Curve 2,cpZone,None,,,
Default,Curve 2,ctprim,None,,,
Default,Curve 2,ctsec,None,,,
Default,Curve 2,cvtprim,None,,,
Default,Curve 2,cvtsec,None,,,
Default,Curve 2,dat_src,None,,,
Default,Curve 2,dataExtUnit,None,,,
Default,Curve 2,desc,None,,,
Default,Curve 2,dev_no,None,,,
Default,Curve 2,doc_id,None,,,
Default,Curve 2,efaultmaxi,None,,,
Default,Curve 2,efaultmini,None,,,
Default,Curve 2,fold_id,None,,,
Default,Curve 2,for_name,None,,,
Default,Curve 2,gnrl_modby,None,,,
Default,Curve 2,gnrl_modif,None,,,
Default,Curve 2,iComDate,None,,,
Default,Curve 2,iSchemeStatus,None,,,
Default,Curve 2,isSubRelay,None,,,
Default,Curve 2,loc_name,None,,,
Default,Curve 2,outserv,ON,,,
Default,Curve 2,pOperator,None,,,
Default,Curve 2,pOwner,None,,,
Default,Curve 2,pReference,None,,,
Default,Curve 2,pdiselm,None,,,
Default,Curve 2,pelm,None,,,
Default,Curve 2,phfaultmaxi,None,,,
Default,Curve 2,phfaultmini,None,,,
Default,Curve 2,root_id,None,,,
Default,Curve 2,sernum,None,,,
Default,Curve 2,sw_settingsGroups,None,,,
Default,Curve 2,td_bR,None,,,
Default,Curve 2,td_bRC,None,,,
Default,Curve 2,td_bX,None,,,
Default,Curve 2,td_bXC,None,,,
Default,Curve 2,td_bZ,None,,,
Default,Curve 2,td_bZC,None,,,
Default,Curve 2,td_blim,None,,,
Default,Curve 2,td_bobj,None,,,
Default,Curve 2,td_bphi,None,,,
Default,Curve 2,td_bphiC,None,,,
Default,Curve 2,td_bpos,None,,,
Default,Curve 2,td_btpbk,None,,,
Default,Curve 2,td_btrip,None,,,
Default,Curve 2,td_cnt,None,,,
Default,Curve 2,td_fR,None,,,
Default,Curve 2,td_fRC,None,,,
Default,Curve 2,td_fX,None,,,
Default,Curve 2,td_fXC,None,,,
Default,Curve 2,td_fZ,None,,,
Default,Curve 2,td_fZC,None,,,
Default,Curve 2,td_flim,None,,,
Default,Curve 2,td_fobj,None,,,
Default,Curve 2,td_fphi,None,,,
Default,Curve 2,td_fphiC,None,,,
Default,Curve 2,td_fpos,None,,,
Default,Curve 2,td_ftpbk,None,,,
Default,Curve 2,td_ftrip,None,,,
Default,Curve 2,typ_id,None,,,
Default,Curve 2,vtprim,None,,,
Default,Curve 2,vtsec,None,,,
Default,Curve 2,zratio,None,,,
Curve 2,Curve 2,AttributeType,None,,,
Curve 2,Curve 2,Ipset,None,,,
Curve 2,Curve 2,Ipsetr,None,,,
Curve 2,Curve 2,ModFrame,None,,,
Curve 2,Curve 2,ResetT,None,,,
Curve 2,Curve 2,Tadder,None,,,
Curve 2,Curve 2,Tpset,None,,,
Curve 2,Curve 2,Trelblock,None,,,
Curve 2,Curve 2,Tshift,None,,,
Curve 2,Curve 2,cDisplayName,None,,,
Curve 2,Curve 2,cResetT,None,,,
Curve 2,Curve 2,cTadder,None,,,
Curve 2,Curve 2,cUserDefIndex,None,,,
Curve 2,Curve 2,c_sfansi,None,,,
Curve 2,Curve 2,c_sfiec,None,,,
Curve 2,Curve 2,c_type,None,,,
Curve 2,Curve 2,calcuse,None,,,
Curve 2,Curve 2,charact,None,,,
Curve 2,Curve 2,chr_name,None,,,
Curve 2,Curve 2,ciDist,None,,,
Curve 2,Curve 2,ciDistAll,None,,,
Curve 2,Curve 2,ciDistAllRoot,None,,,
Curve 2,Curve 2,ciDistRoot,None,,,
Curve 2,Curve 2,ciEarthed,None,,,
Curve 2,Curve 2,ciEnergized,None,,,
Curve 2,Curve 2,ciLater,None,,,
Curve 2,Curve 2,ciOutaged,None,,,
Curve 2,Curve 2,cminresptime,None,,,
Curve 2,Curve 2,cpArea,None,,,
Curve 2,Curve 2,cpBranch,None,,,
Curve 2,Curve 2,cpFeed,None,,,
Curve 2,Curve 2,cpGrid,None,,,
Curve 2,Curve 2,cpHeadFold,None,,,
Curve 2,Curve 2,cpMeteostat,None,,,
Curve 2,Curve 2,cpOperator,None,,,
Curve 2,Curve 2,cpOwner,None,,,
Curve 2,Curve 2,cpSite,None,,,
Curve 2,Curve 2,cpSubstat,None,,,
Curve 2,Curve 2,cpSupplySubstation,None,,,
Curve 2,Curve 2,cpSupplyTransformer,None,,,
Curve 2,Curve 2,cpSupplyTrfStation,None,,,
Curve 2,Curve 2,cpZone,None,,,
Curve 2,Curve 2,dat_src,None,,,
Curve 2,Curve 2,dataExtUnit,None,,,
Curve 2,Curve 2,fold_id,None,,,
Curve 2,Curve 2,for_name,None,,,
Curve 2,Curve 2,gnrl_modby,None,,,
Curve 2,Curve 2,gnrl_modif,None,,,
Curve 2,Curve 2,iSchemeStatus,None,,,
Curve 2,Curve 2,iacceptblock,None,,,
Curve 2,Curve 2,idir,None,,,
Curve 2,Curve 2,loc_name,None,,,
Curve 2,Curve 2,minresptime,None,,,
Curve 2,Curve 2,outserv,ON,,,
