FOLDER,ELEMENT,ATTRIBUTE,,,,
default,CT1 Measurement,cpSupplyTransformer,None,,,
default,CT1 Measurement,cpSupplyTrfStation,None,,,
default,CT1 Measurement,cpZone,None,,,
default,CT1 Measurement,dat_src,None,,,
default,CT1 Measurement,dataExtUnit,None,,,
default,CT1 Measurement,fold_id,None,,,
default,CT1 Measurement,for_name,None,,,
default,CT1 Measurement,gnrl_modby,None,,,
default,CT1 Measurement,gnrl_modif,None,,,
default,CT1 Measurement,iSchemeStatus,None,,,
default,CT1 Measurement,iphase,None,,,
default,CT1 Measurement,loc_name,None,,,
default,CT1 Measurement,outserv,ON,,,
default,CT1 Measurement,root_id,None,,,
default,CT1 Measurement,typ_id,None,,,
default,CT2 Measurement,AttributeType,None,,,
default,CT2 Measurement,Inom,None,,,
default,CT2 Measurement,Is,None,,,
default,CT2 Measurement,Unom,None,,,
default,CT2 Measurement,cDisplayName,None,,,
default,CT2 Measurement,cUserDefIndex,None,,,
default,CT2 Measurement,charact,None,,,
default,CT2 Measurement,chr_name,None,,,
default,CT2 Measurement,ciDist,None,,,
default,CT2 Measurement,ciDistAll,None,,,
default,CT2 Measurement,ciDistAllRoot,None,,,
default,CT2 Measurement,ciDistRoot,None,,,
default,CT2 Measurement,ciEarthed,None,,,
default,CT2 Measurement,ciEnergized,None,,,
default,CT2 Measurement,ciLater,None,,,
default,CT2 Measurement,ciOutaged,None,,,
default,CT2 Measurement,cpArea,None,,,
default,CT2 Measurement,cpBranch,None,,,
default,CT2 Measurement,cpFeed,None,,,
default,CT2 Measurement,cpGrid,None,,,
default,CT2 Measurement,cpHeadFold,None,,,
default,CT2 Measurement,cpMeteostat,None,,,
default,CT2 Measurement,cpOperator,None,,,
default,CT2 Measurement,cpOwner,None,,,
default,CT2 Measurement,cpSite,None,,,
default,CT2 Measurement,cpSubstat,None,,,
default,CT2 Measurement,cpSupplySubstation,None,,,
default,CT2 Measurement,cpSupplyTransformer,None,,,
default,CT2 Measurement,cpSupplyTrfStation,None,,,
default,CT2 Measurement,cpZone,None,,,
default,CT2 Measurement,dat_src,None,,,
default,CT2 Measurement,dataExtUnit,None,,,
default,CT2 Measurement,fold_id,None,,,
default,CT2 Measurement,for_name,None,,,
default,CT2 Measurement,gnrl_modby,None,,,
default,CT2 Measurement,gnrl_modif,None,,,
default,CT2 Measurement,iSchemeStatus,None,,,
default,CT2 Measurement,iphase,None,,,
default,CT2 Measurement,loc_name,None,,,
default,CT2 Measurement,outserv,ON,,,
default,CT2 Measurement,root_id,None,,,
default,CT2 Measurement,typ_id,None,,,
default,Magnitude Diff RMS meas,AttributeType,None,,,
default,Magnitude Diff RMS meas,Inom,None,,,
default,Magnitude Diff RMS meas,Is,None,,,
default,Magnitude Diff RMS meas,Unom,None,,,
default,Magnitude Diff RMS meas,cDisplayName,None,,,
default,Magnitude Diff RMS meas,cUserDefIndex,None,,,
default,Magnitude Diff RMS meas,charact,None,,,
default,Magnitude Diff RMS meas,chr_name,None,,,
default,Magnitude Diff RMS meas,ciDist,None,,,
default,Magnitude Diff RMS meas,ciDistAll,None,,,
default,Magnitude Diff RMS meas,ciDistAllRoot,None,,,
default,Magnitude Diff RMS meas,ciDistRoot,None,,,
default,Magnitude Diff RMS meas,ciEarthed,None,,,
default,Magnitude Diff RMS meas,ciEnergized,None,,,
default,Magnitude Diff RMS meas,ciLater,None,,,
default,Magnitude Diff RMS meas,ciOutaged,None,,,
default,Magnitude Diff RMS meas,cpArea,None,,,
default,Magnitude Diff RMS meas,cpBranch,None,,,
default,Magnitude Diff RMS meas,cpFeed,None,,,
default,Magnitude Diff RMS meas,cpGrid,None,,,
default,Magnitude Diff RMS meas,cpHeadFold,None,,,
default,Magnitude Diff RMS meas,cpMeteostat,None,,,
default,Magnitude Diff RMS meas,cpOperator,None,,,
default,Magnitude Diff RMS meas,cpOwner,None,,,
default,Magnitude Diff RMS meas,cpSite,None,,,
default,Magnitude Diff RMS meas,cpSubstat,None,,,
default,Magnitude Diff RMS meas,cpSupplySubstation,None,,,
default,Magnitude Diff RMS meas,cpSupplyTransformer,None,,,
default,Magnitude Diff RMS meas,cpSupplyTrfStation,None,,,
default,Magnitude Diff RMS meas,cpZone,None,,,
default,Magnitude Diff RMS meas,dat_src,None,,,
default,Magnitude Diff RMS meas,dataExtUnit,None,,,
default,Magnitude Diff RMS meas,fold_id,None,,,
default,Magnitude Diff RMS meas,for_name,None,,,
default,Magnitude Diff RMS meas,gnrl_modby,None,,,
default,Magnitude Diff RMS meas,gnrl_modif,None,,,
default,Magnitude Diff RMS meas,iSchemeStatus,None,,,
default,Magnitude Diff RMS meas,iphase,None,,,
default,Magnitude Diff RMS meas,loc_name,None,,,
default,Magnitude Diff RMS meas,outserv,ON,,,
default,Magnitude Diff RMS meas,root_id,None,,,
default,Magnitude Diff RMS meas,typ_id,None,,,
default,Angle Diff 1 RMS meas,AttributeType,None,,,
default,Angle Diff 1 RMS meas,Inom,None,,,
default,Angle Diff 1 RMS meas,Is,None,,,
default,Angle Diff 1 RMS meas,Unom,None,,,
default,Angle Diff 1 RMS meas,cDisplayName,None,,,
default,Angle Diff 1 RMS meas,cUserDefIndex,None,,,
default,Angle Diff 1 RMS meas,charact,None,,,
default,Angle Diff 1 RMS meas,chr_name,None,,,
default,Angle Diff 1 RMS meas,ciDist,None,,,
default,Angle Diff 1 RMS meas,ciDistAll,None,,,
default,Angle Diff 1 RMS meas,ciDistAllRoot,None,,,
default,Angle Diff 1 RMS meas,ciDistRoot,None,,,
default,Angle Diff 1 RMS meas,ciEarthed,None,,,
default,Angle Diff 1 RMS meas,ciEnergized,None,,,
default,Angle Diff 1 RMS meas,ciLater,None,,,
default,Angle Diff 1 RMS meas,ciOutaged,None,,,
default,Angle Diff 1 RMS meas,cpArea,None,,,
default,Angle Diff 1 RMS meas,cpBranch,None,,,
default,Angle Diff 1 RMS meas,cpFeed,None,,,
default,Angle Diff 1 RMS meas,cpGrid,None,,,
default,Angle Diff 1 RMS meas,cpHeadFold,None,,,
default,Angle Diff 1 RMS meas,cpMeteostat,None,,,
default,Angle Diff 1 RMS meas,cpOperator,None,,,
default,Angle Diff 1 RMS meas,cpOwner,None,,,
default,Angle Diff 1 RMS meas,cpSite,None,,,
default,Angle Diff 1 RMS meas,cpSubstat,None,,,
default,Angle Diff 1 RMS meas,cpSupplySubstation,None,,,
default,Angle Diff 1 RMS meas,cpSupplyTransformer,None,,,
default,Angle Diff 1 RMS meas,cpSupplyTrfStation,None,,,
default,Angle Diff 1 RMS meas,cpZone,None,,,
default,Angle Diff 1 RMS meas,dat_src,None,,,
default,Angle Diff 1 RMS meas,dataExtUnit,None,,,
default,Angle Diff 1 RMS meas,fold_id,None,,,
default,Angle Diff 1 RMS meas,for_name,None,,,
default,Angle Diff 1 RMS meas,gnrl_modby,None,,,
default,Angle Diff 1 RMS meas,gnrl_modif,None,,,
default,Angle Diff 1 RMS meas,iSchemeStatus,None,,,
default,Angle Diff 1 RMS meas,iphase,None,,,
default,Angle Diff 1 RMS meas,loc_name,None,,,
default,Angle Diff 1 RMS meas,outserv,ON,,,
default,Angle Diff 1 RMS meas,root_id,None,,,
default,Angle Diff 1 RMS meas,typ_id,None,,,
default,Angle Diff 2 RMS meas,AttributeType,None,,,
default,Angle Diff 2 RMS meas,Inom,None,,,
default,Angle Diff 2 RMS meas,Is,None,,,
default,Angle Diff 2 RMS meas,Unom,None,,,
default,Angle Diff 2 RMS meas,cDisplayName,None,,,
default,Angle Diff 2 RMS meas,cUserDefIndex,None,,,
default,Angle Diff 2 RMS meas,charact,None,,,
default,Angle Diff 2 RMS meas,chr_name,None,,,
default,Angle Diff 2 RMS meas,ciDist,None,,,
default,Angle Diff 2 RMS meas,ciDistAll,None,,,
default,Angle Diff 2 RMS meas,ciDistAllRoot,None,,,
default,Angle Diff 2 RMS meas,ciDistRoot,None,,,
default,Angle Diff 2 RMS meas,ciEarthed,None,,,
default,Angle Diff 2 RMS meas,ciEnergized,None,,,
default,Angle Diff 2 RMS meas,ciLater,None,,,
default,Angle Diff 2 RMS meas,ciOutaged,None,,,
default,Angle Diff 2 RMS meas,cpArea,None,,,
default,Angle Diff 2 RMS meas,cpBranch,None,,,
default,Angle Diff 2 RMS meas,cpFeed,None,,,
default,Angle Diff 2 RMS meas,cpGrid,None,,,
default,Angle Diff 2 RMS meas,cpHeadFold,None,,,
default,Angle Diff 2 RMS meas,cpMeteostat,None,,,
default,Angle Diff 2 RMS meas,cpOperator,None,,,
default,Angle Diff 2 RMS meas,cpOwner,None,,,
default,Angle Diff 2 RMS meas,cpSite,None,,,
default,Angle Diff 2 RMS meas,cpSubstat,None,,,
default,Angle Diff 2 RMS meas,cpSupplySubstation,None,,,
default,Angle Diff 2 RMS meas,cpSupplyTransformer,None,,,
default,Angle Diff 2 RMS meas,cpSupplyTrfStation,None,,,
default,Angle Diff 2 RMS meas,cpZone,None,,,
default,Angle Diff 2 RMS meas,dat_src,None,,,
default,Angle Diff 2 RMS meas,dataExtUnit,None,,,
default,Angle Diff 2 RMS meas,fold_id,None,,,
default,Angle Diff 2 RMS meas,for_name,None,,,
default,Angle Diff 2 RMS meas,gnrl_modby,None,,,
default,Angle Diff 2 RMS meas,gnrl_modif,None,,,
default,Angle Diff 2 RMS meas,iSchemeStatus,None,,,
default,Angle Diff 2 RMS meas,iphase,None,,,
default,Angle Diff 2 RMS meas,loc_name,None,,,
default,Angle Diff 2 RMS meas,outserv,ON,,,
default,Angle Diff 2 RMS meas,root_id,None,,,
default,Angle Diff 2 RMS meas,typ_id,None,,,
default,CT1 Adapter,AttributeType,None,,,
default,CT1 Adapter,CTratio,DIFF. PROTECTION/,P/F CT Ratio Correction=,use_setting,None
default,CT1 Adapter,LLVolt,None,,,
default,CT1 Adapter,cDisplayName,None,,,
default,CT1 Adapter,cUserDefIndex,None,,,
default,CT1 Adapter,c_type,None,,,
default,CT1 Adapter,charact,None,,,
default,CT1 Adapter,chr_name,None,,,
default,CT1 Adapter,ciDist,None,,,
default,CT1 Adapter,ciDistAll,None,,,
default,CT1 Adapter,ciDistAllRoot,None,,,
default,CT1 Adapter,ciDistRoot,None,,,
default,CT1 Adapter,ciEarthed,None,,,
default,CT1 Adapter,ciEnergized,None,,,
default,CT1 Adapter,ciLater,None,,,
default,CT1 Adapter,ciOutaged,None,,,
default,CT1 Adapter,cpArea,None,,,
default,CT1 Adapter,cpBranch,None,,,
default,CT1 Adapter,cpFeed,None,,,
default,CT1 Adapter,cpGrid,None,,,
default,CT1 Adapter,cpHeadFold,None,,,
default,CT1 Adapter,cpMeteostat,None,,,
default,CT1 Adapter,cpOperator,None,,,
default,CT1 Adapter,cpOwner,None,,,
default,CT1 Adapter,cpSite,None,,,
default,CT1 Adapter,cpSubstat,None,,,
default,CT1 Adapter,cpSupplySubstation,None,,,
default,CT1 Adapter,cpSupplyTransformer,None,,,
default,CT1 Adapter,cpSupplyTrfStation,None,,,
default,CT1 Adapter,cpZone,None,,,
default,CT1 Adapter,dat_src,None,,,
default,CT1 Adapter,dataExtUnit,None,,,
default,CT1 Adapter,fold_id,None,,,
default,CT1 Adapter,for_name,None,,,
default,CT1 Adapter,gnrl_modby,None,,,
default,CT1 Adapter,gnrl_modif,None,,,
default,CT1 Adapter,iSchemeStatus,None,,,
default,CT1 Adapter,icontype,None,,,
default,CT1 Adapter,iremoveI0,None,,,
default,CT1 Adapter,loc_name,None,,,
default,CT1 Adapter,outserv,ON,,,
default,CT1 Adapter,root_id,None,,,
default,CT1 Adapter,trasfgroup,None,,,
default,CT1 Adapter,typ_id,None,,,
default,CT2 Adapter,AttributeType,None,,,
default,CT2 Adapter,CTratio,DIFF. PROTECTION/,Remote P/F Ratio Correction=,use_setting,None
default,CT2 Adapter,LLVolt,None,,,
default,CT2 Adapter,cDisplayName,None,,,
default,CT2 Adapter,cUserDefIndex,None,,,
default,CT2 Adapter,c_type,None,,,
default,CT2 Adapter,charact,None,,,
default,CT2 Adapter,chr_name,None,,,
default,CT2 Adapter,ciDist,None,,,
default,CT2 Adapter,ciDistAll,None,,,
default,CT2 Adapter,ciDistAllRoot,None,,,
default,CT2 Adapter,ciDistRoot,None,,,
default,CT2 Adapter,ciEarthed,None,,,
default,CT2 Adapter,ciEnergized,None,,,
default,CT2 Adapter,ciLater,None,,,
default,CT2 Adapter,ciOutaged,None,,,
default,CT2 Adapter,cpArea,None,,,
default,CT2 Adapter,cpBranch,None,,,
default,CT2 Adapter,cpFeed,None,,,
default,CT2 Adapter,cpGrid,None,,,
default,CT2 Adapter,cpHeadFold,None,,,
default,CT2 Adapter,cpMeteostat,None,,,
default,CT2 Adapter,cpOperator,None,,,
default,CT2 Adapter,cpOwner,None,,,
default,CT2 Adapter,cpSite,None,,,
default,CT2 Adapter,cpSubstat,None,,,
default,CT2 Adapter,cpSupplySubstation,None,,,
default,CT2 Adapter,cpSupplyTransformer,None,,,
default,CT2 Adapter,cpSupplyTrfStation,None,,,
default,CT2 Adapter,cpZone,None,,,
default,CT2 Adapter,dat_src,None,,,
default,CT2 Adapter,dataExtUnit,None,,,
default,CT2 Adapter,fold_id,None,,,
default,CT2 Adapter,for_name,None,,,
default,CT2 Adapter,gnrl_modby,None,,,
default,CT2 Adapter,gnrl_modif,None,,,
default,CT2 Adapter,iSchemeStatus,None,,,
default,CT2 Adapter,icontype,None,,,
default,CT2 Adapter,iremoveI0,None,,,
default,CT2 Adapter,loc_name,None,,,
default,CT2 Adapter,outserv,ON,,,
default,CT2 Adapter,root_id,None,,,
default,CT2 Adapter,trasfgroup,None,,,
default,CT2 Adapter,typ_id,None,,,
default,Magnitude Differential,AttributeType,None,,,
default,Magnitude Differential,DIFGI,None,,,
default,Magnitude Differential,DIFI1,None,,,
default,Magnitude Differential,DIFI2,None,,,
default,Magnitude Differential,H2threshold,None,,,
default,Magnitude Differential,H4threshold,None,,,
default,Magnitude Differential,H5threshold,None,,,
default,Magnitude Differential,IM,None,,,
default,Magnitude Differential,IMr,None,,,
default,Magnitude Differential,Idiff,DIFF. PROTECTION/,Gn P/F Diff. Setting=,use_setting,None
default,Magnitude Differential,Idiffr,None,,,
default,Magnitude Differential,Idiffr2,None,,,
default,Magnitude Differential,Idiffunrest,None,,,
default,Magnitude Differential,Idiffunrestr,None,,,
default,Magnitude Differential,Idiffunrestr2,None,,,
default,Magnitude Differential,Idiffunrestr3,None,,,
default,Magnitude Differential,IdynM,None,,,
default,Magnitude Differential,IdynMr,None,,,
default,Magnitude Differential,Ipset1,None,,,
default,Magnitude Differential,Ipset1r,None,,,
default,Magnitude Differential,Ipset1r2,None,,,
default,Magnitude Differential,Ipset1r3,None,,,
default,Magnitude Differential,Ipset2,DIFF. PROTECTION/,Gn Bias Break Point =,use_setting,None
default,Magnitude Differential,Ipset2r,None,,,
default,Magnitude Differential,Ipset2r2,None,,,
default,Magnitude Differential,Ipset2r3,None,,,
default,Magnitude Differential,Irestrpercent1,DIFF. PROTECTION/,Gn P/F Bias Slope 1 =,use_setting,None
default,Magnitude Differential,Irestrpercent2,DIFF. PROTECTION/,Gn P/F Bias Slope 2 =,use_setting,None
default,Magnitude Differential,Itap,None,,,
default,Magnitude Differential,Itapr,None,,,
default,Magnitude Differential,RestrAngle,None,,,
default,Magnitude Differential,RestrRadius,None,,,
default,Magnitude Differential,Tset,DIFF. PROTECTION/,Gn Differential Delay =,use_setting,None
default,Magnitude Differential,cDisplayName,None,,,
default,Magnitude Differential,cTset,None,,,
default,Magnitude Differential,cUserDefIndex,None,,,
default,Magnitude Differential,c_sfansi,None,,,
default,Magnitude Differential,c_sfiec,None,,,
default,Magnitude Differential,c_type,None,,,
default,Magnitude Differential,charact,None,,,
default,Magnitude Differential,chr_name,None,,,
default,Magnitude Differential,ciDist,None,,,
default,Magnitude Differential,ciDistAll,None,,,
default,Magnitude Differential,ciDistAllRoot,None,,,
default,Magnitude Differential,ciDistRoot,None,,,
default,Magnitude Differential,ciEarthed,None,,,
default,Magnitude Differential,ciEnergized,None,,,
default,Magnitude Differential,ciLater,None,,,
default,Magnitude Differential,ciOutaged,None,,,
default,Magnitude Differential,cpArea,None,,,
default,Magnitude Differential,cpBranch,None,,,
default,Magnitude Differential,cpFeed,None,,,
default,Magnitude Differential,cpGrid,None,,,
default,Magnitude Differential,cpHeadFold,None,,,
default,Magnitude Differential,cpMeteostat,None,,,
default,Magnitude Differential,cpOperator,None,,,
default,Magnitude Differential,cpOwner,None,,,
default,Magnitude Differential,cpSite,None,,,
default,Magnitude Differential,cpSubstat,None,,,
default,Magnitude Differential,cpSupplySubstation,None,,,
default,Magnitude Differential,cpSupplyTransformer,None,,,
default,Magnitude Differential,cpSupplyTrfStation,None,,,
default,Magnitude Differential,cpZone,None,,,
default,Magnitude Differential,cptotime,None,,,
default,Magnitude Differential,dat_src,None,,,
default,Magnitude Differential,dataExtUnit,None,,,
default,Magnitude Differential,fold_id,None,,,
default,Magnitude Differential,for_name,None,,,
default,Magnitude Differential,gnrl_modby,None,,,
default,Magnitude Differential,gnrl_modif,None,,,
default,Magnitude Differential,h2interblock,None,,,
default,Magnitude Differential,h4interblock,None,,,
default,Magnitude Differential,h5interblock,None,,,
default,Magnitude Differential,harmblockdisable,None,,,
default,Magnitude Differential,hblckdisthr,None,,,
default,Magnitude Differential,hblckdisthrr,None,,,
default,Magnitude Differential,hblckdisthrr2,None,,,
default,Magnitude Differential,hblckdisthrr3,None,,,
default,Magnitude Differential,i2intblockconfig,None,,,
default,Magnitude Differential,i2intblocktrigger,None,,,
default,Magnitude Differential,i4intblockconfig,None,,,
default,Magnitude Differential,i4intblocktrigger,None,,,
default,Magnitude Differential,i5intblockconfig,None,,,
default,Magnitude Differential,i5intblocktrigger,None,,,
default,Magnitude Differential,iSchemeStatus,None,,,
default,Magnitude Differential,loc_name,None,,,
default,Magnitude Differential,maxpower,None,,,
default,Magnitude Differential,outserv,ON,,,
default,Magnitude Differential,root_id,None,,,
default,Magnitude Differential,tap1,None,,,
default,Magnitude Differential,tap2,None,,,
default,Magnitude Differential,tap3,None,,,
default,Magnitude Differential,tap4,None,,,
default,Magnitude Differential,tap5,None,,,
default,Magnitude Differential,tap6,None,,,
default,Magnitude Differential,typ_id,None,,,
default,Is,AttributeType,None,,,
default,Is,Ipset,DIFF. PROTECTION/,Gn P/F Diff. Setting=,use_setting,None
default,Is,Ipsetr,None,,,
default,Is,Trelblock,None,,,
default,Is,Tset,None,,,
default,Is,cDisplayName,None,,,
default,Is,cTset,None,,,
default,Is,cUserDefIndex,None,,,
default,Is,c_sfansi,None,,,
default,Is,c_sfiec,None,,,
default,Is,c_type,None,,,
default,Is,calcuse,None,,,
default,Is,charact,None,,,
default,Is,chr_name,None,,,
default,Is,ciDist,None,,,
default,Is,ciDistAll,None,,,
default,Is,ciDistAllRoot,None,,,
default,Is,ciDistRoot,None,,,
default,Is,ciEarthed,None,,,
default,Is,ciEnergized,None,,,
default,Is,ciLater,None,,,
default,Is,ciOutaged,None,,,
default,Is,cpArea,None,,,
default,Is,cpBranch,None,,,
default,Is,cpFeed,None,,,
default,Is,cpGrid,None,,,
default,Is,cpHeadFold,None,,,
default,Is,cpMeteostat,None,,,
default,Is,cpOperator,None,,,
default,Is,cpOwner,None,,,
default,Is,cpSite,None,,,
default,Is,cpSubstat,None,,,
default,Is,cpSupplySubstation,None,,,
default,Is,cpSupplyTransformer,None,,,
default,Is,cpSupplyTrfStation,None,,,
default,Is,cpZone,None,,,
default,Is,cptotime,None,,,
default,Is,dat_src,None,,,
default,Is,dataExtUnit,None,,,
default,Is,fold_id,None,,,
default,Is,for_name,None,,,
default,Is,gnrl_modby,None,,,
default,Is,gnrl_modif,None,,,
default,Is,iSchemeStatus,None,,,
default,Is,iacceptblock,None,,,
default,Is,idir,None,,,
default,Is,loc_name,None,,,
default,Is,outserv,ON,,,
default,Is,root_id,None,,,
default,Is,typ_id,None,,,
default,Angle Differential 1,AttributeType,None,,,
default,Angle Differential 1,DIFGI,None,,,
default,Angle Differential 1,DIFI1,None,,,
default,Angle Differential 1,DIFI2,None,,,
default,Angle Differential 1,H2threshold,None,,,
default,Angle Differential 1,H4threshold,None,,,
default,Angle Differential 1,H5threshold,None,,,
default,Angle Differential 1,IM,None,,,
default,Angle Differential 1,IMr,None,,,
default,Angle Differential 1,Idiff,None,,,
default,Angle Differential 1,Idiffr,None,,,
default,Angle Differential 1,Idiffr2,None,,,
default,Angle Differential 1,Idiffunrest,None,,,
default,Angle Differential 1,Idiffunrestr,None,,,
default,Angle Differential 1,Idiffunrestr2,None,,,
default,Angle Differential 1,Idiffunrestr3,None,,,
default,Angle Differential 1,IdynM,None,,,
default,Angle Differential 1,IdynMr,None,,,
default,Angle Differential 1,Ipset1,None,,,
default,Angle Differential 1,Ipset1r,None,,,
default,Angle Differential 1,Ipset1r2,None,,,
default,Angle Differential 1,Ipset1r3,None,,,
default,Angle Differential 1,Ipset2,None,,,
default,Angle Differential 1,Ipset2r,None,,,
default,Angle Differential 1,Ipset2r2,None,,,
default,Angle Differential 1,Ipset2r3,None,,,
default,Angle Differential 1,Irestrpercent1,None,,,
default,Angle Differential 1,Irestrpercent2,None,,,
default,Angle Differential 1,Itap,None,,,
default,Angle Differential 1,Itapr,None,,,
default,Angle Differential 1,RestrAngle,None,,,
default,Angle Differential 1,RestrRadius,None,,,
default,Angle Differential 1,Tset,None,,,
default,Angle Differential 1,cDisplayName,None,,,
default,Angle Differential 1,cTset,None,,,
default,Angle Differential 1,cUserDefIndex,None,,,
default,Angle Differential 1,c_sfansi,None,,,
default,Angle Differential 1,c_sfiec,None,,,
default,Angle Differential 1,c_type,None,,,
default,Angle Differential 1,charact,None,,,
default,Angle Differential 1,chr_name,None,,,
default,Angle Differential 1,ciDist,None,,,
default,Angle Differential 1,ciDistAll,None,,,
default,Angle Differential 1,ciDistAllRoot,None,,,
default,Angle Differential 1,ciDistRoot,None,,,
default,Angle Differential 1,ciEarthed,None,,,
default,Angle Differential 1,ciEnergized,None,,,
default,Angle Differential 1,ciLater,None,,,
default,Angle Differential 1,ciOutaged,None,,,
default,Angle Differential 1,cpArea,None,,,
default,Angle Differential 1,cpBranch,None,,,
default,Angle Differential 1,cpFeed,None,,,
default,Angle Differential 1,cpGrid,None,,,
default,Angle Differential 1,cpHeadFold,None,,,
default,Angle Differential 1,cpMeteostat,None,,,
default,Angle Differential 1,cpOperator,None,,,
default,Angle Differential 1,cpOwner,None,,,
default,Angle Differential 1,cpSite,None,,,
